grp,var1,var2,vcov,sdcor
Participant_ID,(Intercept),NA,9.129737592433989,3.0215455635210913
Participant_ID,Auditory_Factor1,NA,1.1914458096748648,1.0915336960785338
Participant_ID,Haptic_Factor1,NA,0.126862565550707,0.35617771624668915
Participant_ID,(Intercept),Auditory_Factor1,-0.19858109093903287,-0.06021041180521139
Participant_ID,(Intercept),Haptic_Factor1,-0.5302537935496586,-0.4927060461614609
Participant_ID,Auditory_Factor1,Haptic_Factor1,0.19999239522900142,0.5144102217005693
Residual,NA,NA,7.1122362496701275,2.6668776218023442
